00NEGS0129SINACOR 01292018011620180116                                                                                                                                                                  
010069270VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010309720VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:00             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010309740VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:00             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010002990CABCB4       VISNORBCO ABC BRASPN      N2000000005000000000174200015    11:52             00000000BRABCBACNPR4000000000100000000000         00000             11003017100000000              1 N
010309960VPETR4       VISNORPETROLEO BRAPN        000000003000000000177100072    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010309970VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310010VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010007960CFESA4       VISNORCIA FERRO LIPN      N1000000002000000000254500021    11:58             00000000BRFESAACNPR5000000000100000000000         00000             11003017100000000              1 N
010001660CABCB2       VISNORBCO ABC BRASDP   12,46000000001000000000048200129    12:00             00000000BRABCBD12PR6000000000100000000000         00000             11003017100000000              1 N
010001680CABCB2       VISNORBCO ABC BRASDP   12,46000000004000000000048200040    12:00             00000000BRABCBD12PR6000000000100000000000         00000             11003017100000000              1 N
010310230VPETR4       VISNORPETROLEO BRAPN        000000002000000000177100386    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310260VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310290VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100003    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310370VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010325220CPETR4       VISNORPETROLEO BRAPN        000000008000000000176500386    17:13             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010337740CPETR4       VISNORPETROLEO BRAPN        000000013000000000176200008    17:20             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010069130VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010069300VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010069320VPETRB69     OPCNORPETROLEO BRAPN   19,00000000005000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010309790VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:00             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010003160CFESA4       VISNORCIA FERRO LIPN      N1000000003250000000259900003    10:17             00000000BRFESAACNPR5000000000100000000000         00000             11003017100000000              1 N
010003170CFESA4       VISNORCIA FERRO LIPN      N1000000002000000000260000058    10:17             00000000BRFESAACNPR5000000000100000000000         00000             11003017100000000              1 N
010001860CABCB2       VISNORBCO ABC BRASDP   12,46000000003000000000048200129    12:01             00000000BRABCBD12PR6000000000100000000000         00000             11003017100000000              1 N
010147540CBBDC4       VISNORBCO BRADESCOPN      N1000000001000000000359900120    17:12             00000000BRBBDCACNPR8000000000100000000000         00000             11003017100000000              1 N
010084870VCSNA3       VISNORCIA SIDERURGON        000000037000000000106700735    14:50             00000000BRCSNAACNOR6000000000100000000000         00000             11003017100000000              1 N
010121420CCSNA3       VISNORCIA SIDERURGON        000000002000000000106100085    17:22             00000000BRCSNAACNOR6000000000100000000000         00000             11003017100000000              1 N
010310090VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310220VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310300VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010069250VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010309850VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:00             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010309950VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010309990VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010007970CFESA4       VISNORCIA FERRO LIPN      N1000000001000000000254500040    11:58             00000000BRFESAACNPR5000000000100000000000         00000             11003017100000000              1 N
010147550CBBDC4       VISNORBCO BRADESCOPN      N1000000001000000000359900008    17:12             00000000BRBBDCACNPR8000000000100000000000         00000             11003017100000000              1 N
010147560CBBDC4       VISNORBCO BRADESCOPN      N1000000001000000000359900040    17:12             00000000BRBBDCACNPR8000000000100000000000         00000             11003017100000000              1 N
010147570CBBDC4       VISNORBCO BRADESCOPN      N1000000002000000000359900008    17:12             00000000BRBBDCACNPR8000000000100000000000         00000             11003017100000000              1 N
010121390CCSNA3       VISNORCIA SIDERURGON        000000002000000000106100040    17:22             00000000BRCSNAACNOR6000000000100000000000         00000             11003017100000000              1 N
010310100VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310130VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310330VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010033810CPETRB69     OPCNORPETROLEO BRAPN   19,00000000375000000000002700003    12:38 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010033820CPETRB69     OPCNORPETROLEO BRAPN   19,00000000094000000000002700120    12:38 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010033850CPETRB69     OPCNORPETROLEO BRAPN   19,00000000004000000000002700008    12:38 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010069160VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010069140VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010069120VPETRB69     OPCNORPETROLEO BRAPN   19,00000000010000000000002500308    17:02 PETR4       00000000BRPETRACNPR6000000000100000000000         00000             11001017100000000              1 N
010309800VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100045    17:00             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010002970CABCB4       VISNORBCO ABC BRASPN      N2000000001000000000174200085    11:52             00000000BRABCBACNPR4000000000100000000000         00000             11003017100000000              1 N
010003000CABCB4       VISNORBCO ABC BRASPN      N2000000002000000000174200008    11:52             00000000BRABCBACNPR4000000000100000000000         00000             11003017100000000              1 N
010310000VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
010310030VPETR4       VISNORPETROLEO BRAPN        000000001000000000177100016    17:01             00000000BRPETRACNPR6000000000100000000000         00000             11003017100000000              1 N
